Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	45_R1	45_R2	45_R3	75_R1	75_R2	75_R3	135_R1	135_R2	135_R3	gene_length	Entity	Symbol
gene-FTB24_03770	2.0480693307529467	2.014815260705006	4.01146018349637	2.754651217129225	2.1236462276726704	2.606038244942908	2.50894682141663	1.7510084342428707	2.035394879073337	1.3887832077061748	2.093028909477442	2.647955846658449	2.39991535856872	4.264675302539551	4.523825246539552	975	host	gene-FTB24_03770
gene-FTB24_03880	5.8541649082638525	2.7995217256406892	12.114902561471698	8.681890827709157	6.899659871722934	8.956274990223498	17.132915012254596	12.498644340488166	10.51629081248302	14.435369060123008	13.819847209475448	12.889613491886564	26.595516656088712	36.854532398119424	31.281770321816055	822	host	gene-FTB24_03880
gene-FTB24_15760	38.472186570273934	48.383898590404016	30.960934302153188	33.475747053799545	41.10721684259884	46.39758620284261	61.0578549325097	63.20054811195404	70.90850225687655	68.13099299314467	72.46195630770106	83.4607309987919	46.389543200585685	34.40316792210584	43.901783553808954	1341	host	gene-FTB24_15760
gene-FTB24_05555	242.12884365365184	161.77781358013723	204.37471980623656	343.97774710627425	233.00363981370216	251.8034774797777	278.27406213728096	216.6586824886297	204.0862733932928	223.58119752545224	179.24695020788977	189.19589456962478	310.16833253472066	262.79584909735627	262.65782749516137	459	host	gene-FTB24_05555
gene-FTB24_13080	1.4879788356811647	0.4252045193046279	7.293563969993398	2.3253549235506443	0.9093346824685347	3.9485427953680423	3.882893890287641	1.3857412527490252	1.359020720490672	0.5398977781154387	2.748421800323914	3.3867990954899483	1.5194269315613649	12.000168600219514	8.37340316695076	198	host	spoIIIAC
gene-FTB24_07515	135.5440894752231	114.45026687439524	31.830064499482063	39.64730144653849	28.65985701397569	30.970309577582388	40.61844652187855	38.26252514112236	31.490873608065378	39.45479067201867	29.72328554600303	32.0229217085304	35.41365784546358	24.85078393167198	28.0629214916002	690	host	gene-FTB24_07515
gene-FTB24_03725	97.15061817479604	87.20807528189755	58.1014716899958	107.9264730324086	118.0316417844158	114.04920061201759	102.2829403486738	89.68874998437562	87.95932818040271	66.51540626382204	64.7319828052096	68.21231881484206	67.14233245101704	52.88590432780613	59.4017272992765	465	host	gene-FTB24_03725
gene-FTB24_14740	31.440908731342127	29.83926765642172	21.485108779404285	26.966234554124586	32.21202519252945	25.98676554985442	32.49784750888199	31.657532935683378	25.76841491547313	30.07688164592922	31.74427179374121	29.47548473817252	49.97111894918089	38.88461411847401	46.7282490004981	885	host	gene-FTB24_14740
gene-FTB24_14745	19.81019441948535	16.48173708161748	15.699613515767041	19.640944264990264	20.094672670621637	21.49076677687294	18.270402501621316	17.965145526710575	15.816817046067776	16.79146363484028	18.760432735246717	21.45476748437606	31.603477229281328	28.168252901765275	29.109425160578827	1008	host	gene-FTB24_14745
gene-FTB24_09545	7.014757368211206	6.280878185156933	9.169051847991701	9.13532291394896	8.859517906336295	11.94434195598833	11.315862194552555	12.049350131046285	12.65345363685422	9.671883053668003	12.794885059722223	10.697446857326108	11.779176402770963	14.708778084269063	13.257512184007757	210	host	gene-FTB24_09545
gene-FTB24_08130	113.10546816350802	141.9665217178304	117.5473548962037	79.0732469917005	124.52056081341563	125.88194887765088	146.7285864310618	153.73437145882346	166.20235373789168	178.96573079568878	201.23600869246656	210.4537418711903	110.71038112444987	80.59728622358972	97.75553225567516	936	host	gene-FTB24_08130
gene-FTB24_12135	19.29476418685848	13.048121515142016	40.760223109131566	28.65276388632575	13.179498809855115	27.775371852395804	18.747878225637756	15.526645910629993	26.514027640216618	18.30091266762118	13.42952025608917	27.005725491462556	43.900352374554124	67.75717515214075	85.52140641629539	699	host	gene-FTB24_12135
gene-FTB24_01510	53.23438630670952	57.26275254900249	53.72965709351925	37.29551036877971	45.02310726950721	44.29689732022162	48.49760183498339	50.11509278153722	45.689196606429775	54.74777999009005	51.28036337541449	49.442780967536706	49.4646698352744	45.98210299395372	46.56587296617651	1359	host	rlmD
gene-FTB24_03035	8.089815968703345	7.74165469630495	12.103543657101115	9.702342956883722	8.623001299270587	9.173554166824893	11.648681670862926	8.585224542893387	11.598538907635907	8.191552495544588	8.014255809996241	6.551704457137452	10.181906909198572	12.745006651267623	8.989014460291969	174	host	gene-FTB24_03035
gene-FTB24_17940	12.386418415940504	11.37709389490761	15.51730375034913	10.127863403518548	9.826958723920097	12.575308422950856	11.365335359950041	9.448008829553713	10.817988586554463	9.357741759606238	8.043312109900643	9.046872664939162	11.865218597093612	15.554813136933186	11.55452777652665	2220	host	gene-FTB24_17940
gene-FTB24_06330	2.987767027201069	0.7795416187251512	7.4020991481183005	1.5225538189914933	1.9052726680293108	4.1365686427665205	5.130966926451527	2.6615030409941594	3.2034059840137266	4.242053970907018	3.2392114075246132	5.455165685949882	3.1835611899380982	11.94302494021847	13.654741013491133	252	host	gene-FTB24_06330
gene-FTB24_02310	17.634320606197612	14.783449983680544	20.102071678458366	19.926423106051168	16.47763158990974	18.856935961361444	20.437195967183612	16.01438477507281	15.766763827567559	13.04431596053908	11.843366708761865	13.671177420276836	17.9075316934018	24.455700741072356	20.901063801332448	672	host	gene-FTB24_02310
gene-FTB24_05300	1523.1886117967638	1567.0045795913477	1421.136913468656	1101.3439897484782	1360.7878753443845	1298.1745641955986	1093.65439971769	1011.4809658431082	938.5671513354064	1089.4410376899013	1103.3096662927705	1047.5760386861427	1308.0824373141613	975.6967852881558	1191.9156589286833	1560	host	gene-FTB24_05300
gene-FTB24_14450	19.52645910683353	16.411402499476868	18.333076803522882	16.783351149977808	18.39089512192503	21.335985631111527	16.880370280934695	18.790975537277422	17.42765255513433	13.169717029679052	12.729532548868654	13.92152680830342	14.973907982849195	17.831829481378822	16.573850240681487	855	host	gene-FTB24_14450
gene-FTB24_06505	312.2466356721706	229.72491856431185	321.4953906677138	376.3050323399745	277.9591303430262	313.2257505940995	299.7295399156652	260.6970146517845	272.9671522147081	288.4923012060688	236.11982385042396	243.302436559851	373.27254952024197	397.5286621295796	340.28951433411436	156	host	gene-FTB24_06505
gene-FTB24_06220	56.56930064773831	46.03398401103261	28.832370068880152	53.934465677485505	14.016915533051163	9.001118938125176	24.52354035971142	9.560399081465862	6.19606157434234	15.472333693887178	5.7432070679466	7.647035852448357	18.39972700895144	18.150255007832016	15.023481799293235	456	host	gene-FTB24_06220
gene-FTB24_19055	76.23445309156516	93.41772214600178	80.19509261394528	32.01713173650683	40.72520327912652	41.29181913047295	48.10033860009384	45.41837656969254	43.43665971180517	41.89533302695789	39.21759525538728	39.34562010423782	58.28948940624756	48.759868740891946	54.44162975508802	882	host	gene-FTB24_19055
gene-FTB24_08070	115.53056293257814	120.45123486033573	74.23269102449468	94.14091530704516	116.9385652485825	123.13754593802402	128.61585638653807	142.26943528223325	144.0211700647821	102.00171836849	105.07400715233192	112.91658015272674	138.7638836191575	88.99918856698886	126.4170511974422	291	host	cas2
gene-FTB24_12185	52.16169187917428	28.880370054854055	76.13299432762476	80.51950816266562	51.281353078929754	75.64240117070202	109.59604726952723	100.41874828371715	113.85626761491042	140.12400474491287	118.70569241180691	143.68805221688228	194.53800815021737	201.49804227900987	285.73620816021275	1065	host	gene-FTB24_12185
gene-FTB24_09515	0.9579100392553045	0.7497881218272446	3.1770152216622005	1.5620704829958527	1.0689888633599567	1.9478975431348071	1.6450428313814054	1.5126793827718366	1.2838077416848903	0.8613636307337915	1.9905077733261933	2.260882296951114	1.7436680563210574	5.945121695833942	3.4624860279872727	786	host	gene-FTB24_09515
gene-FTB24_00455	93.32498837824849	75.636051269464	64.72438223700556	121.49979475552115	116.74182232691437	137.44565743613364	109.89611523695679	103.22556770477826	101.42362696096092	72.12608080534275	68.0980266627954	63.30863335536573	95.73722499478319	88.49334857885563	79.3020317807442	456	host	gene-FTB24_00455
gene-FTB24_06100	2343.211269678026	2471.134655112765	1622.430333270008	3128.581950824514	3488.888052932248	3175.8098612257013	2716.0689892723854	2425.9419228834354	2555.082015453846	1568.5178268427442	1651.3091665934332	1558.804951565074	1996.3435402006314	1359.4112254684892	1656.784365679596	381	host	gene-FTB24_06100
gene-FTB24_12830	55.07272255356405	71.42435443095856	54.74463309242103	71.846627858528	113.97172987857098	114.01417321625223	86.40580933504793	85.54099239028395	99.32442906903738	76.78616752514752	85.82957520702718	81.98245269323932	118.5689274946651	80.44348315770681	105.6833142440962	510	host	vanZ1
gene-FTB24_03260	54.081015637346766	42.00207510613125	34.32115834286236	49.93491250174491	30.207301125189808	32.31591249954104	29.284135993284885	22.42950117995368	24.076595174668906	21.957276968137045	17.976978050525044	22.26381875521281	46.03480214693357	42.861159960545	44.86628412690749	753	host	gene-FTB24_03260
gene-FTB24_01705	260.7802531359208	250.76661634265358	253.78384866766737	365.0861944208007	335.0780626290584	350.1544524210055	348.1174256508942	294.4379539605748	327.8365684039648	450.32047946595156	406.3533548185377	424.5205240824259	551.6175200636272	402.80754172675665	430.1672776881575	1275	host	gene-FTB24_01705
gene-FTB24_05580	6.037137498261954	5.111221335146352	5.9275872127265945	4.922400800368374	5.912237866771367	6.8285366383813315	6.765041932563005	6.495364497421548	6.896679893417869	5.918467052193297	8.064634586775197	6.567597008883085	10.108627283514785	12.020787446611644	10.964744236512843	873	host	gene-FTB24_05580
gene-FTB24_06565	1.2083586517947713	0.7533825040028307	8.043112280668057	1.8454578504017696	1.1748115864106907	4.408985285767503	2.1108349336463017	1.0571314702179364	2.144562059767579	2.0327694867299404	2.85333219622554	4.238044908416784	1.8321501479006168	12.269971048613712	9.902394855787408	894	host	gene-FTB24_06565
gene-FTB24_10660	76.76321914763385	85.5196864295796	89.8545571933302	59.96984366513518	70.90372628663502	76.76634106249385	56.49454461820652	54.62470657619258	59.1556579568004	58.87925420423543	55.04488339569641	59.747494391804175	54.666781291028194	49.22642888792461	51.381495845842636	1119	host	gene-FTB24_10660
gene-FTB24_13925	5.926260535212915	4.435323003091378	8.926363447112072	7.883153652468025	4.354615656131647	8.658711841135739	9.74070794891124	8.103400716506512	8.481431576208758	8.063559487801703	8.478496238014317	9.923905280664084	8.741071025821418	13.513120891410985	12.00033430448978	1392	host	gene-FTB24_13925
gene-FTB24_02185	49.20250016652385	47.50951829030375	32.51713936622057	49.37503621005868	58.28835314623308	55.674453414689395	47.19481028467797	43.82021783693028	47.599700735185785	36.60506935622674	36.347878309283765	39.4900774534128	57.60316322763753	43.52061145679611	52.67344558229026	990	host	gene-FTB24_02185
gene-FTB24_07875	1.8741718159342913	1.928026598984343	3.827729182725543	1.9525881037448158	1.7561959898056432	2.6110116003721884	3.2456250456984486	1.9005458911748714	2.909964214485752	1.9494019011343702	1.2981572434736044	3.284678054061053	2.1264244589281187	5.189385887041492	4.696245417270093	786	host	gene-FTB24_07875
gene-FTB24_08620	27.548376637611053	25.505987347647558	23.31784737204786	39.754405232426166	42.69617500467408	46.58988734288327	35.548563030047205	33.43982504170718	38.02663827574915	31.42045492933888	30.577038717581477	35.48381111449653	36.446286726187886	33.42312968750795	37.06042247486089	1218	host	gene-FTB24_08620
gene-FTB24_14940	22.551145909656764	24.395067127163554	19.742676589364486	25.428440016944986	33.420724094490616	34.02327708675463	33.48424966565696	31.203632444254517	31.173537056196324	29.484770423669016	26.764778179036703	28.751932085947608	28.97040682843669	20.913235003676675	24.044027384611553	765	host	gene-FTB24_14940
gene-FTB24_06155	36.29374464422319	36.12158609375347	31.230525613361678	46.84831903044694	54.52548669388773	62.25929231011702	45.993300184140836	39.73713458290637	51.42859389552472	42.443594350216415	45.50299829130023	56.4288586252366	54.47090497947074	53.84097384734359	68.14552321011558	1104	host	gene-FTB24_06155
gene-FTB24_00400	275.13116485158696	223.46859736787667	250.26228963705745	274.73637800468725	220.4706261412189	244.87464990204282	180.24297564792016	157.82623420198362	160.10438549731157	132.31716986784707	116.40499430538553	124.32061420518843	166.12817970786028	148.67863211802836	154.22041500220425	729	host	gene-FTB24_00400
gene-FTB24_11810	1.6222377956093859	2.427184282706642	3.9383199557467865	2.224252535570182	2.511192131529516	2.7565037537088966	2.7447104077208575	2.722246257153532	2.4216491239598863	2.2489430589100325	2.7508310059693595	3.2604472638769995	3.375557166329877	5.998401247010148	5.235565112300209	2139	host	gene-FTB24_11810
gene-FTB24_19220	250.65614492851313	191.1571621569501	288.79606465968425	247.4480945821827	171.0603504121968	180.1880308248569	183.67776315795453	175.25944926072214	167.52884772918162	189.5275939349588	159.3785902687835	164.08305356975868	302.13841235231354	310.10870479784666	269.74859915189205	207	host	gene-FTB24_19220_gene_yaaA
gene-FTB24_09015	0.41090628935128404	0.35226148461220225	2.4966723945401044	0.6421482215662867	0.3138916790947871	1.2721246662901224	0.926045823206676	0.5314907175815647	1.2431627824990508	0.6212212928106513	0.8064145554297678	1.1223200349908113	1.002355562940761	4.61178027585842	3.9047677040481688	1434	host	eutA
gene-FTB24_05785	43.28365102014766	37.28436199274009	23.352428925353863	42.02248540416521	49.679984818864284	56.670990405901335	35.16792466346236	33.24459253023613	37.69341041189485	30.76903146897891	28.289112959048285	28.260419309652555	37.45990333493829	33.817617988618615	37.935353215662644	630	host	gene-FTB24_05785
gene-FTB24_11185	6.453576778754309	3.474528357746388	9.340971570141546	9.57381841381851	5.144236203679139	7.35275076251749	8.220641064866122	5.89401946169252	9.706320131561592	7.907188601770682	4.729248654985935	8.302496068372502	11.428984671877771	17.311100360716665	14.478990834669144	1050	host	hisC
gene-FTB24_13885	0.8069853063822823	0.7369300189877634	5.804363609560663	1.3776419442578978	1.109622225070125	2.86301093361895	1.7978672675286829	1.274347261370486	2.1089947756489082	1.2794362137333708	1.8591615313284355	2.461691111046633	1.8093068820628901	8.17053280095332	6.03506822928927	1866	host	gene-FTB24_13885
gene-FTB24_17485	28.7423543915138	13.656470784398344	30.321457844921188	23.3513870649709	10.570348363724259	16.425860757834865	23.160588214475016	19.80715090035006	18.671907482162204	41.560506849215066	32.99114632184315	31.473371555289862	179.69676552246483	173.02317458453493	130.79983546173577	1533	host	purH
gene-FTB24_14085	40.10102962160739	33.832106252671565	37.691011307434636	47.96044529823204	36.384753982272244	44.20311398106287	40.430632632620075	34.42412228704037	35.97157969548748	32.5153436870023	27.540045321058223	26.963154298969354	49.67681940132574	40.64557106299352	41.75247399897948	720	host	gene-FTB24_14085
gene-FTB24_05560	319.2349012117203	234.40635186316752	271.70646010309713	461.60999133554185	318.92270572809235	347.5980275352629	370.04881773020355	304.74491162199297	300.76629788277717	310.61700308832184	269.984504292284	292.9266166520155	414.4737542225804	299.1530402559374	331.8535091891881	258	host	gene-FTB24_05560
gene-FTB24_19015	98.00453195504956	79.1667821683098	52.00040978606404	118.65769429340371	166.34088876711454	165.08930548596663	163.94440870103375	180.84778744209808	151.36093274464858	138.13384634153522	145.0746812795977	123.76869138962711	264.9430368070706	219.5141952462377	232.10301189396847	162	host	gene-FTB24_19015
gene-FTB24_18115	50.82622443984611	53.172944098305045	96.19587084765965	26.25203321587438	30.797729903605372	42.43384642259012	30.80769757688747	27.27722255411239	38.94667275300899	27.66265721028314	47.437398639143346	43.23516424268879	42.2240747297053	42.20585614261417	39.92541738442312	76	host	gene-FTB24_18115
gene-FTB24_16630	26.476455898516296	30.556448628404148	25.78432211853948	22.949600558950966	24.041978140291185	25.602892656006365	26.963445898038042	25.32787988527068	26.521599796580652	25.172391329900023	28.170451492089054	32.451380571811306	25.876534798925785	23.150579068596077	26.491583834295998	1182	host	gene-FTB24_16630
gene-FTB24_07200	12.764415459817155	17.330257329718098	14.837163831681998	10.069307420822845	12.689969076239999	13.30975689464778	18.32059449354001	14.901889143368248	14.412338676211009	17.041027257755584	17.640406900306612	16.264218044386432	23.386701838397876	19.65251492028487	22.70262808803441	1608	host	gene-FTB24_07200
gene-FTB24_15545	1.2417837902294788	0.9513050262408623	6.14345899772749	1.4554582269681393	2.0344436963702806	2.2085069872397525	2.284608269588128	1.2302787554672538	2.1446531587888504	1.466744084855986	1.811762312683258	2.8685286285772005	2.8328298724025447	7.894541909635937	5.731204086402133	1239	host	gene-FTB24_15545
gene-FTB24_10065	18.996035457068068	19.579184842399144	18.924496546727056	17.16590910342037	23.62759651689837	22.6188535379181	22.29116492497357	21.4383225923631	24.733274109129237	23.40035353253825	24.896729539229874	27.217037648108423	44.01458435856278	41.13546166679899	45.51965249486854	903	host	gene-FTB24_10065
gene-FTB24_05125	242.17255545021624	228.8834778592363	193.1323975441397	112.01084643845161	160.0429041144621	189.147937132953	138.28112435088892	162.10192568448005	162.39201625411522	161.11594662406208	178.65295819403894	170.71106215025222	179.89688111206655	156.27316335189093	191.89516095264577	186	host	gene-FTB24_05125
gene-FTB24_13535	50.451956552140764	49.61037897145232	35.26929880433605	40.88313614186371	47.99039329836749	54.41446897212251	47.380031065757066	51.3243267731652	45.66653193502714	43.307081325461986	38.7249543551257	45.52200469640282	49.82809817509854	46.49728249197415	53.1321454716988	534	host	mobB
gene-FTB24_14720	61.85078381462237	38.96979550056854	48.03442392621236	69.20647433688809	50.73790082250251	52.13598708486834	51.54813804816444	46.44175824633649	41.939919232291864	43.6535105361282	34.1706530490038	37.132928587607786	56.311098103799935	52.43064318320208	49.60255792462421	1284	host	hflX
gene-FTB24_03955	4.541686752511519	4.8238878114408275	8.315648542545178	5.157260135853131	5.190580673982555	6.562051256410296	6.27139834820512	5.130488515583238	5.915045860211292	5.572912416698604	6.312084931960125	7.334159208838828	5.721805922456312	9.703920122123456	9.412712871609516	2775	host	gene-FTB24_03955
gene-FTB24_07685	18.042357235289106	17.250252651987257	17.103317242753704	17.66463925835873	19.237830522422193	20.53437726006994	18.94352440038847	15.519844690441639	16.26283582478256	16.111404982573585	15.827235936766304	16.626333282389147	25.373928296041278	21.630006868019436	23.074177118567288	1212	host	gene-FTB24_07685
gene-FTB24_02190	345.70915810754695	224.62540668771427	240.35192396513813	407.6570959909977	251.28075217134688	236.38802281098242	269.3331167915838	258.43204651686	232.58871983510545	226.72092302417528	178.83428670413085	177.51361886771335	300.9863960160722	231.30701551251573	215.87475530313228	717	host	dapD
gene-FTB24_07750	5.546352050494801	5.581690264462961	8.698884652057043	5.016856893074732	7.792144157506614	8.338842450438863	9.01003002166193	10.667400435526563	7.9908165844320305	6.9560310417967015	10.147142917494229	10.12671641148707	8.987844022421921	12.835539453052474	13.883805980769186	543	host	gene-FTB24_07750
gene-FTB24_02115	744.0345081083302	431.8531717883003	468.487162958951	642.9606363617532	270.15506748247014	235.97030182773335	327.0776527004693	224.6160594228647	181.56825694100942	311.03020181068507	217.84365974158297	158.31746317281196	196.9729822187733	130.14728309147165	98.06791908051423	726	host	prdB
gene-FTB24_03245	136.20085792307273	135.13307000262017	92.79522352184372	210.40960017585815	238.43741399884283	188.97702032229068	286.51546543453804	270.8261539107572	289.5512354646624	198.84500215916682	194.78197752958246	212.82359882400178	184.4547682218351	130.17291324346556	175.75580996072554	498	host	gene-FTB24_03245
gene-FTB24_06610	2.5826851585787476	1.798942197058041	6.408841713278223	3.0270892495925548	2.811404565620174	4.593977675380127	4.032235962991012	2.134642837074928	3.847878193815305	3.3735624478692503	3.1865023461595676	5.621284889259944	3.791075085651137	10.50547304380164	8.699663935652984	1014	host	gene-FTB24_06610
gene-FTB24_00270	43.960937938457704	37.47175918975382	30.374130987106128	52.407352486803745	61.7406893027774	59.784114910328206	53.423264214647205	56.592398517440074	62.567673773969254	38.50029672905956	42.742697653313286	41.36566343525999	32.40279808839294	28.676264965352146	30.562649164992692	522	host	gene-FTB24_00270
gene-FTB24_12975	42.27610456670603	33.11592844466632	58.58984292071902	37.855410299567104	32.629068017988594	34.520716056563245	31.675693206597845	32.415476755482096	26.86064482852151	32.42562537975664	26.463664320030627	24.83320630898953	52.61388159092883	54.88312403923925	48.28879340230428	1122	host	gene-FTB24_12975
gene-FTB24_02610	5.6741592933975085	6.407832105920743	5.666187509188622	8.888669195272339	9.202466986581571	8.035284588573967	17.938969773128907	16.106932494452835	15.752748926387502	15.203521431730755	14.73841190423699	14.8087790450298	15.488025189048848	17.688248516723565	14.650295767383852	600	host	gene-FTB24_02610
gene-FTB24_19325	44.45566397961011	43.88530594304555	38.38125484209489	42.789401401879445	49.766427745469315	50.136744012790516	53.21002738542324	50.43413843338427	49.55392219715061	39.5925037284655	47.448448580592014	46.49949721104163	47.87132752277289	53.61556810394374	55.48330456256263	243	host	gene-FTB24_19325
gene-FTB24_08415	48.076304420302414	50.34921749177741	52.06049429316979	39.83538162417861	39.18697578684991	41.805196845959145	41.524124073781955	36.34446077798228	38.450293590470636	37.659457958193364	36.1124436477119	35.830342195521595	45.094207913946704	43.48296386903071	45.021214541594084	1020	host	gene-FTB24_08415
gene-FTB24_13550	223.58442248817994	258.0850635980646	232.61820021019923	378.0511215693752	474.6305496606461	497.72885519791214	538.5008106189314	501.6444515580731	578.1564399392721	490.6455139198084	514.1550928182114	583.8763138658882	362.60972785261816	266.2328795971218	356.1840426488459	906	host	gene-FTB24_13550
gene-FTB24_13945	538.6352170100943	239.4306400370107	85.53536793381149	90.47353137740564	19.687817569636213	8.675303681357564	23.513079668964057	9.947031567351909	4.864431309057882	10.652268860277626	6.268473927524483	5.115141808505851	14.149160844169325	14.73671498471402	10.978963481554489	1134	host	nagA
gene-FTB24_09725	21.90126194635294	15.672111595412755	22.837756139455042	22.851295895650527	17.87208970709485	19.9415446270809	22.828103653563122	21.456003188298887	21.175120835085995	16.324871205575825	14.802889098130844	14.619415242522487	30.786998142505634	29.778617436374113	26.290524188319335	1266	host	gene-FTB24_09725
gene-FTB24_01575	3.9988826929027277	4.48578334985701	6.392531578963513	2.592793404036976	3.139243124077534	4.063997263068862	3.3152193449239515	3.2288941730721277	3.16906147541319	2.9868029128491527	3.248682785909188	3.7472654319689958	3.4317920819410688	6.252719428535431	5.081509149092927	1539	host	gene-FTB24_01575
gene-FTB24_04410	139.01690268823896	79.20142846247536	155.1097937618596	232.853290861283	106.09510851921218	114.30373302124588	123.63134146675851	109.07323371637882	104.42035705890078	109.59205032039252	85.40720744506562	96.19186791010551	191.27896816211404	186.65062240781432	136.11045842247964	450	host	gene-FTB24_04410
gene-FTB24_14865	556.771313396878	567.1117549187594	525.3784842364888	349.125940848518	304.2856541747669	265.08018270414175	334.62621061033985	319.42184288876916	316.03888179426855	254.71716072166257	279.2200233286216	308.88022460961656	274.332015681523	213.6813695319088	250.08392164760699	735	host	pflA
gene-FTB24_04945	51.404614816233355	32.71858092620824	41.20777226411554	86.85916981025782	62.007144129655344	75.03166984847472	63.54328247944657	59.96122103127298	56.75038657935218	53.646904341081935	43.36091289361739	48.99622862077283	80.37360407014336	73.07022093631295	74.7698554453518	633	host	gene-FTB24_04945
gene-FTB24_05605	251.9750143151992	298.5844282183669	187.9514811402065	195.5583741049279	266.6954270219362	243.3184034429868	234.61639621699558	229.14672627188762	212.18799957571267	193.29263358717517	221.29420240829208	165.64052807019303	203.0642667979426	147.09181020333173	171.84921260125873	1404	host	gene-FTB24_05605
gene-FTB24_00325	2.1884059409049867	1.9148906152916576	2.7603062811748877	1.3443960692173849	1.9230604833947296	2.5832098785741135	1.8528331841621526	1.8272106882721124	1.7833622525110995	1.708556177493947	1.615125466684126	1.978677645829812	2.342537417769112	3.9618813898650043	3.259419129889547	2169	host	gene-FTB24_00325
gene-FTB24_02375	12.509881236865807	9.479041576805832	9.42040390724924	10.538054450144081	11.630336781986614	10.649675520199384	13.733726762836909	11.319620114911416	11.178749580308255	13.828091908714063	13.400080918849971	14.02014584144833	15.081885666829525	12.946335739852207	12.633022629964175	2028	host	gene-FTB24_02375
gene-FTB24_14345	145.38734160188855	99.92981131467175	130.4679669203819	260.1739965892664	193.6392121607123	208.24175975793796	233.1955130681321	214.08162642469384	223.88248488273715	291.7024846127706	240.16953024901937	266.99266202779097	330.17066829869117	238.6928774016997	265.15024368015514	945	host	gene-FTB24_14345
gene-FTB24_04070	53.68159570728206	61.293288455686955	48.18054054172583	50.8149275653118	53.66049784400782	52.45845528805988	58.118489516021185	53.53493686893687	61.01930165259391	52.44679917489224	54.64975170925574	141.15869913730668	59.0879198872425	59.170804529554246	58.31436362047211	1119	host	gene-FTB24_04070
gene-FTB24_11990	15.572111842857746	13.447092923008858	14.346541628476599	15.409513443043071	15.247142991807479	16.325442130501724	11.891362539005902	12.314492290054414	10.705827290323654	8.949555530288558	8.227372029875884	10.55552384761034	11.645422616665924	13.979363074214053	14.192655053416543	864	host	gene-FTB24_11990
gene-FTB24_08410	27.30788101545433	25.106894828992434	28.838865308814576	20.343843463291517	21.145565051392662	22.39212481621929	26.556579975024285	23.009527467925956	19.46110630184505	22.832360958436325	21.49963633698979	23.453145031721846	31.11807349646747	29.341344883127405	33.98313218034939	579	host	mocA
gene-JD032_51	1.552498243190375	1.406977555747834	1.7529754866904865	65.29899110523516	35.00938527503859	79.58480615907966	1628.5898727885715	1480.9405501939784	1114.3555572437995	4691.759975364294	3296.7864151644562	3437.9356315890473	2959.818956552571	5025.997443632183	3880.9317193701304	738	phage	gene-JD032_51
gene-FTB24_14780	53.52919732766087	44.730511998352924	36.35755579289851	70.96448189260529	100.67595664427446	98.07877465603718	87.8289980847364	85.13383822198534	81.82387143237422	96.28336304940107	86.6178507646331	96.6646410864972	97.65268741466464	83.56223598135159	95.96767296368347	1017	host	gene-FTB24_14780
gene-FTB24_02265	20.5162796145532	17.20020861961301	12.246969454222786	14.086078557637428	16.317738495541356	13.010175569991477	13.581181855890875	13.112390348592925	14.828669635676443	9.46935918666986	10.605805092378974	9.219272929520335	12.682896998624358	9.854516334373814	12.30127988077559	651	host	gene-FTB24_02265
gene-FTB24_06445	10783.994346813848	11951.308464999038	6024.377474739986	9788.407149067172	12609.046885201278	11377.166687957004	11001.98569343552	10964.739250876784	11128.392133014886	10609.801186635545	10083.530144482142	10372.106097928921	9644.545565564304	6915.357159529501	9297.11592725663	180	host	gene-FTB24_06445
gene-FTB24_10405	0.5397256565266446	0.5431644827246215	2.4370698964252138	0.4950755643688468	0.7313788628886709	1.4945022193220978	1.2775973445462563	0.9397213083158263	0.9162430018791949	0.9451113793246604	0.6826725116933594	1.442120905176365	1.6294356197962738	4.087799368332841	2.8254502226156437	1395	host	yfcC
gene-FTB24_08135	5.296392502833931	6.07221892480644	10.908356639332233	4.562319162872755	5.323064427783644	4.381497049246117	7.357062107913426	4.991910009902921	6.425545336355019	8.61310607426267	6.696264517894448	8.62742506430071	7.558630661490455	12.428244790051906	11.829753299088331	513	host	gene-FTB24_08135
gene-FTB24_13260	73.86479553535217	44.97355492645104	75.77202568826476	91.32980523458204	49.286716998924895	59.9537288544558	47.54055981057305	44.55691104993019	40.39166391381411	45.88669662888823	37.839249497728765	39.260817206948865	87.90166174440192	88.33970269546212	77.98162117261836	702	host	gene-FTB24_13260
gene-FTB24_16915	165.5376454695296	190.2258718239079	146.669012959086	213.71465094257638	242.9628604720616	238.94853510094418	146.86604902070926	139.95986652765154	169.13437560481566	91.31021172377358	94.62730370333976	111.25635028684479	102.87786515780074	74.6260484826151	87.62450436735973	528	host	gene-FTB24_16915
gene-FTB24_03055	18.75997932062638	17.98942197058041	21.67731368389384	20.315552726328033	21.890483759886763	22.802834643250446	17.293812019050343	18.135444497515444	17.29223191755102	16.948637172993116	15.305273900553797	18.61306625979072	23.099185326223928	23.55725405212323	26.469190272305887	780	host	gene-FTB24_03055
gene-FTB24_10590	3.1243316293362353	3.05820173499867	5.571472477078291	2.350198459058664	3.141867909298335	4.17634334125466	3.1859642176719114	3.5610786609106	3.5456502130750223	4.365327334164146	4.505826124569494	4.847898961685292	4.952206295459264	9.195000982988715	7.865003506838367	1404	host	gene-FTB24_10590
