Geneid	0_R1	0_R2	0_R3	1_R1	1_R2	1_R3	4_R2	4_R3	7_R1	7_R2	7_R3	20_R1	20_R2	20_R3	gene_length	Entity	Symbol
gene-b3154	499.16860443815835	391.4243715191273	433.8547292656784	639.6753189286569	634.5528395745765	478.27455267909875	24.272939577423767	16.977834432240254	10.637620409900583	15.54874271661251	9.10211770315468	6.706621432591713	14.80333045857143	7.40811380022483	444.0	host	yhbP
gene-b4396	823.9844842160132	732.7701193734588	880.7532059142609	787.0203760656759	824.4898799932217	710.7356295354834	50.9009461895805	57.03417697041733	19.88888771191725	23.761698822670763	22.72286142469155	10.98863489899056	16.226403245683276	11.342077680344222	870.0	host	rob
gene-b2788	15.240825847160014	14.220184338415239	12.236030936142125	13.268781711103195	11.139425852147726	10.934492706836838	0.550800360061133	0.6084908486750468	0.23041616476733792	0.3850401624593851	0.4269375119525946	0.11687036053497864	0.29834160791907405	0.15017132480937884	1341.0	host	gudX
gene-b1340	189.1753125206987	170.65619278068635	164.5953007251628	190.9776807664634	198.307956168919	181.06099103180722	14.108133303799898	12.26321754449817	5.400247545531157	5.289523366551979	4.478435572030893	3.1678084213518307	3.0907601151707422	2.975469068696469	564.0	host	smrA
gene-b0623	561.4418234945626	613.2635016223458	875.5490739093198	633.8628698327008	601.9308613789977	847.8694906046238	98.48310437893059	177.99971687221193	42.45958608469798	45.5325271479749	63.50677551743922	9.254129062475423	13.608030483655725	13.105666046578504	210.0	host	cspE
gene-b1356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	477.0	host	racR
gene-b4795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	243.0	host	yibX
gene-b1112	302.38690292030344	289.3422738784499	288.3731171103505	243.75291422968473	200.44818042999617	236.9772028716241	30.32051178685363	41.266191674431	12.147371796048178	15.269280034274374	15.403041043400515	5.467086749211849	6.756545368047668	7.024874880327104	258.0	host	bhsA
gene-b0412	48.42922636128928	43.17948865224001	40.37610847490003	43.515189079784605	45.52124024390326	41.94321703930553	2.9843364963312298	3.957605162612705	0.8174287750079369	1.133254009016264	0.8107627065217409	0.5804561239903939	0.7408816596657005	0.2486169710733049	540.0	host	yajI
gene-b0993	45.513732227127086	51.39396247514042	43.6446830835661	48.96231925834952	54.79769979423713	42.78184290828056	2.764180525290401	2.5479663640069874	1.0934784924696335	1.3097443874696166	1.3741047636383603	0.6280344948092786	1.0410515124108204	0.6847155924641841	2745.0	host	torS
gene-b2132	297.6075151780482	306.0895866601348	324.2500057464516	209.09081518399654	246.11091908528454	280.18694405193884	29.745964947113496	36.438524627995925	7.913905738196945	9.769877496137278	10.947494830178076	4.787626359492569	7.26235360537658	5.66690902733669	2298.0	host	bglX
gene-b2547	10.464898853579918	7.53130616027442	7.135689273914586	6.602738227423966	6.690621849035232	6.234334489739881	0.9770149243941526	0.848058249131294	0.32113273303883233	0.26560640836318694	0.5568425182154814	0.1243834551407987	0.2646005927377502	0.0	1512.0	host	yphE
gene-b2050	5.924979497982748	5.906906792372094	4.40733749271195	4.660756395828682	4.7889992564287365	4.813272951637408	0.2742956338539733	0.6984009110493009	0.03606303419152663	0.28123031473749205	0.19260200041806064	0.17925850887938635	0.09338844449567654	0.10968395782645805	1224.0	host	wcaI
gene-b2314	525.7072718210146	509.5388674589282	504.8096558960072	406.4589313988617	441.3484674535068	498.6057108875674	63.450910009666806	77.88879531058916	18.974704143849394	21.661945268498105	22.807463258296934	11.299195680573188	13.835857238359463	10.833400142244011	663.0	host	dedD
gene-T4p263	0.0	0.0	38.96086343557364	26.712792371520962	18.278528774859616	25.31139802834392	7437.488807744283	5465.035382114635	12339.218147348809	11280.155423595867	10643.767650851863	3079.5054837287166	3424.841896065506	2767.852738959104	150.0	phage	motA.1
gene-b0225	229.21504263163754	235.81896278192593	250.55476692438793	264.596366938612	268.38329235611445	219.60946009019193	14.801346332610533	16.155385297234268	6.64490488070968	8.293774299856933	5.069781688423789	2.8086586644696476	3.277633148751486	1.6841794814643236	279.0	host	yafQ
gene-b0877	155.80369048471854	126.5987537032232	109.33126330108104	145.74468878004802	135.1990356302774	122.3511687170703	6.322555794719864	5.986951177058715	2.667139205463963	2.985062958039442	2.916710828946444	1.8623697996308104	2.1295951028802613	1.216796051778713	993.0	host	ybjX
gene-b1762	45.91587465295512	35.594645829539054	45.127579572350314	52.126022333916005	54.03818255511016	64.6430417696948	4.160440288473293	5.561591326239076	1.865716397136271	2.112604285540046	1.9087341926980468	0.9033034782559444	0.9333461830288365	0.7093106667509277	1041.0	host	ynjI
gene-b3411	54.12817137406268	45.65051106022994	60.09321939721584	72.70416388500382	63.782320604282404	63.747665976998924	3.7813478643787337	3.8016585738284006	0.9541318807259876	1.7840048179479586	1.494238435227782	1.1767608793525393	0.975319590978738	1.2218718032271643	879.0	host	rpnA
gene-b3716	40.148986947869105	40.74629743122827	52.831545585713755	46.872185658416285	49.69626523668728	53.71118945006666	5.308675498281514	8.634774900245901	2.169330210597986	2.9012392298132723	2.086874422112173	0.46882994629993346	0.6106167524717312	0.5737314717076267	468.0	host	cbrB
gene-b3905	25.205777883891415	24.078584569766253	17.992678868096455	24.42303172294456	21.687538776251678	19.23929030704673	1.6044819872748546	1.8105173177934957	0.8437974451694833	0.8682187972302025	0.5230727138849941	0.22469269315757182	0.47798816752625845	0.16039804585374515	837.0	host	rhaS
gene-b0944	64.90886630701468	55.547355139914295	64.8083171396673	56.5471396836888	42.152579816895816	45.11343312195737	4.155405248056143	3.606931287444491	0.9312479715280293	1.7751921976678824	1.9894080043181959	0.8376202295557582	1.1253898627833427	0.6608805560176461	711.0	host	ycbF
gene-b0073	245.92512305912805	132.33580824482195	230.33181627433905	111.44841667388144	76.36255390027557	114.61584177291012	12.574796981450612	22.87978129474498	5.174054663786501	4.588277735680547	7.278360053474968	3.5018726601178702	3.0618068588225382	3.3194463720226977	1092.0	host	leuB
gene-b0580	129.73952916064744	106.3456725282123	113.74116758299996	137.19149032953894	123.40095246841246	116.19898139310358	14.831792828152196	20.75466979035009	5.850032438008609	6.5281575067578475	4.328075245194836	2.014112815773897	2.1805639208749534	1.6175080045733092	249.0	host	ybdJ
gene-b3723	1.837921304033749	0.8638057244759193	1.879832120547391	2.2719099277157735	2.7109423470314598	1.4077529492961023	0.2807843477730996	0.5570822516287679	0.0	0.11423931542502663	0.08047272521307602	0.03744878219292864	0.06828402393232264	0.0	837.0	host	bglG
gene-b3324	13.465862495415337	12.404504263981398	9.090133578718397	19.308847925575968	18.653924523024838	17.80910992105841	2.180650289139088	1.619020293796107	0.6491346154474793	0.9374343824583068	0.6603497157190651	0.42253791378712496	0.4202480002305445	0.3290518734793742	816.0	host	gspC
gene-b3672	2260.8938295938797	1913.408207507295	1923.0682593199806	1725.2869238411713	551.9848292512465	2020.6800515835687	202.12097179697875	279.4527149534128	46.816375295909104	72.82444796576107	64.2940495941017	34.82736743942363	50.5146586135705	12.882879410162165	99.0	host	ivbL
gene-b1645	134.6088554474639	111.7012800403145	142.3681671453525	123.54725512706783	134.79463894302663	136.38419668389227	10.690907381603866	11.388637536091837	3.333062784533108	4.322536481856932	4.41676531169473	2.164383341615448	3.591627717817331	2.0007923156420966	2013.0	host	ydhK
gene-b3221	45.37040019100454	37.31640729735971	46.88838403536778	80.03614116781567	82.34487379108057	65.31973684733914	3.6100844713684226	4.345241562704389	1.7086898264682036	1.5627938350143642	1.5933599592189052	0.6740780794727154	0.7374674584690845	0.721791206341853	465.0	host	nanQ
gene-b1653	101.48027972113495	78.70924514740338	94.9825618068728	91.9933720396758	85.43167534753235	70.35197341345842	7.926234846493763	8.43279186164366	2.9542162745900873	2.928401258678724	2.6405407085998216	1.6700842865688525	2.073478329056054	1.5265954364150305	4617.0	host	lhr
gene-b0943	21.933697887881166	18.390398763460794	16.553139652859997	18.163014127265928	21.070878198765595	16.745712408487353	1.1061130909367203	0.9036392337466641	0.5988141026220932	0.9265339826622799	0.6526712306525642	0.3037270416228805	0.4984336746920411	0.13009027556161304	516.0	host	ycbV
gene-b3141	10.464898853579918	9.324474293673093	7.135689273914586	9.162983662547543	7.878676196060178	7.966094070223182	0.7105563086502928	0.7195645750204919	0.35032661786054436	0.4300294230642074	0.26728440874343107	0.29022806199519696	0.11340025403046437	0.6215424276832624	756.0	host	agaI
gene-b1724	220.8956742546895	268.953036486501	250.2640712356435	250.1844611416256	273.8855271455147	202.45519219258378	21.228785386273696	20.96380916503	7.5843906959499305	7.886045939030705	6.13376385425647	3.662259256516712	4.615507246518282	3.460133102566615	291.0	host	ydiZ
gene-b3541	187.26745067404673	137.40041482646993	168.80908817359824	105.73583586494965	82.91826289268212	104.44410982048979	11.976014979560917	14.887089042954443	3.857865072293556	2.915192286913027	3.833249569296036	2.3572181620585506	2.032906992985154	2.3194144252570523	984.0	host	dppD
gene-b3656	85.14745322068678	64.654266079665	75.79708231321172	89.20468959112948	88.22486565730519	70.79558622372146	4.14062211166267	3.9878585244343947	1.865387269228979	2.4162280253686035	1.7427081760244405	1.027249647631124	1.7128866313838318	1.157853940315521	2319.0	host	yicI
gene-b1693	299.3871063328516	304.1099752306857	311.24861257819924	259.128581456169	234.18041499751996	243.2129700147535	21.674775936793022	32.252420081946156	8.898019155619993	8.339831257063862	11.536544440625562	4.583997374437972	4.894588039575774	4.422040987469851	759.0	host	aroD
gene-b0239	547.3772516015886	520.1864091038699	555.8873888699314	475.0153072722166	463.2281908045021	444.7108527705294	32.03667250880874	32.895371366960894	11.239153229386234	13.30208094318187	14.147395957730618	7.4018645979690705	10.994632822095818	6.416115084807459	1245.0	host	frsA
gene-b0292	11.004568525401304	8.780895074759414	8.399634234989142	8.730334209739311	6.924755759765897	5.675201351646618	0.8531455230543313	0.7550587917255385	0.2639231919308137	0.25726898747286264	0.25170280644000237	0.14055888204251688	0.04271579075586999	0.0	669.0	host	ecpB
gene-b2991	203.37704745707288	518.9994841676829	327.3028001166611	520.2759144616779	851.1734739533084	514.4966568374807	88.84291214407115	97.59567946462144	26.329811068676698	30.139337706896367	24.716774008537282	11.822974736014864	19.636149250538303	9.61755124941469	342.0	host	hybF
gene-b4377	76.52822681193358	68.83361384474274	56.926057447765515	44.011228791256954	43.926920914346695	46.444050514347104	7.064874806258986	8.646834641726691	2.8358841859213895	2.68870844667092	3.5120275383494404	1.7510966868983948	1.4368255650340402	1.000023570797651	1074.0	host	yjjU
gene-b0122	1022.0868238071869	611.5940002567677	789.9392569911565	1314.7580523592687	1342.9067736939817	1227.9489174273863	46.50162256136809	55.15834656105357	20.041098587263555	24.179342002717707	21.677687219467238	11.438988788293452	17.326776745137504	12.34511856363997	348.0	host	yacC
gene-b0530	4.451918296826815	3.3287541039886936	1.2418464758470134	3.1267900050942217	4.004630994682522	4.822137174384438	0.8656224644054672	0.9302658041701385	0.0812912593930545	0.35218529285726435	0.5581961685360052	0.0	0.0	0.0	543.0	host	sfmA
gene-b3669	103.7459261981806	168.5177540837038	123.98712885588643	85.1509040148715	99.18333485395557	102.78740316078749	19.144442879383714	17.357212489834403	4.630713263496738	5.4038095671048385	3.874945539955529	2.7048666082395005	3.771565809175648	2.8395339335783563	591.0	host	uhpA
gene-b4078	291.5839317528996	285.1418001898681	260.2820224500279	234.74579884332164	247.87000415083244	225.22210989238556	19.365748785975484	18.527223535962403	7.164940914852178	7.732610914782173	8.297437732296078	4.088430090714948	4.307237474826682	3.502256462076122	690.0	host	yjcO
gene-T4p272	0.0	0.0	24.974912458701052	4892.314610415091	7146.834718292811	9240.438220181491	22400.76133440625	27359.28427142914	10354.642769283872	11923.957026118005	17295.85529671687	772.0066449072237	971.2605757427018	935.6285344725375	81.0	phage	ndd.3
gene-b1845	98.73868175968708	91.55963471704798	93.13788314292881	99.11933418885235	98.25982190370249	94.01412709418511	8.291633606073121	8.37082981595891	2.805672564001041	3.618742332284468	2.9739767400797485	1.7185556858754893	2.371006184706827	1.6610653525858365	2061.0	host	ptrB
gene-b1428	32.14676115725085	25.24254297143965	29.099209928945257	34.476158713049905	37.87547088748197	34.29837231511329	1.676978077066861	2.2577163730000755	0.4949568729405856	0.9162202710509934	0.9612430112607796	0.4792756987076647	0.37869442630356914	0.6158402035760765	981.0	host	ydcK
gene-b0138	6.939880292374051	8.244798322826735	7.886814460642437	8.221153762867736	9.288544567986738	8.957754293152568	2.35605512868255	2.726771021130285	1.0067280702729329	0.8723073622033086	1.3589302044534444	0.109981160335022	0.3008090949018634	0.35329780099890706	570.0	host	yadM
gene-b1883	3.0348206675381757	4.045387308947403	3.6392015296964386	4.786311466083657	3.511638533101108	2.6184204856907503	0.4476504744496844	0.33305560329519907	0.042039194143265325	0.10927806515513977	0.09622238714763519	0.029852029233791683	0.1088642438692458	0.0	1050.0	host	cheB
gene-b2251	1173.1004221921487	819.3212504501356	1514.8515563858602	1599.0051771685082	1646.9762267876786	1862.0903430516732	76.36854044749019	101.61062576275283	27.355081259420537	37.03525975768381	34.07311526108162	14.495052223027722	21.600352612788736	16.702858479150205	426.0	host	nudI
gene-b1841	1145.6971264899294	761.8066807240782	1003.9914808397823	806.2735704271953	654.4973889591113	639.5928439713939	34.737676817295515	46.42054986372197	19.186688206986293	20.29657930148129	21.284392037056904	10.113867504408624	16.079248819487603	9.487223616157317	375.0	host	yobA
gene-b2243	39.85623946250084	57.67045523232806	59.63782622379998	60.38689988780406	84.46258410688192	50.3457843176475	2.452493153471193	3.2298843140718296	1.1489301170136743	1.3487720888165864	1.187631478648394	0.7369014773077041	1.3676584793397064	0.8454229494936062	1191.0	host	glpC
gene-b2022	172.22989433462	174.9970914544663	190.25832187639676	137.16314308077202	129.24569939604336	140.72784258300473	19.45896374187884	26.450061878421785	7.894157664262041	7.502634950843279	9.144730613749973	3.6099153329065503	4.682538579347826	4.5253875633567855	1068.0	host	hisB
gene-b2303	825.4729513057316	603.251399218014	705.9024843698975	513.9378109298787	395.62674848976565	495.9129707747633	33.481295816278056	55.769227971422914	13.254506252608035	16.858324101068394	18.555281268139016	7.080605281072904	8.344759189150867	10.910381127266522	363.0	host	folX
gene-b0488	278.4141881274317	204.57587190915356	288.43575368970426	239.99196425505147	243.87849976824185	197.37984489084957	17.189193054848992	18.200751015224203	6.6355982912409	6.791191304031289	8.804662876254199	4.233915257341696	5.229752891757887	4.387358313058322	459.0	host	ybbJ
gene-b1904	1416.9279253323994	981.0223616920422	1567.869504351788	1211.9692835227102	865.7789731003908	1164.55059255567	75.43739476837276	142.11400356654713	33.105865387821446	29.33475221255642	44.384060985228636	17.994139843702207	20.727046431123767	19.06063444895338	324.0	host	yecR
gene-b0042	12.247930983091146	10.937183468424	10.021780158587045	9.877071561314832	10.036530186063922	8.616882702379328	0.819742110855314	1.1137209664329906	0.3748717949080984	0.4466247885852315	0.6077741014102224	0.16637277439215112	0.18201824213807022	0.14251928278087544	942.0	host	fixB
gene-b2216	0.041107907954578804	0.0	0.0	0.02540736210648953	0.035370039039551875	0.0	0.012560338789272853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2673.0	host	rcsD
gene-b1807	279.75561504268387	317.48350968743034	311.97110476429157	299.0747684786373	370.02610272530916	386.17940065539585	52.96554105018897	54.209265699173095	13.19160919667981	17.227781176936368	12.967902175931295	7.746086896009739	10.593147867880276	7.619252863496544	696.0	host	tsaB
gene-b4797	349.7892441809088	355.47765076495267	337.1613181924642	347.4926804261413	338.7830764305877	349.1227314254334	27.418591560043176	36.26605458103279	9.563916667592862	15.298929121719567	10.6646479088629	4.179284092730836	7.144216003919255	4.475105479319489	60.0	host	yicU
gene-b0087	785.6066243253257	584.312528911263	646.096142525787	579.4941412865045	473.2443618708281	557.6534487761511	50.035170759126785	60.814169484418855	18.911814761402464	16.616219186909177	16.88556295236202	11.634849067020747	12.401778474024193	12.08650371838366	1083.0	host	mraY
gene-b2896	1019.0964736530327	892.016761983091	985.0399296211209	975.7626425838477	982.5172668027988	822.1070201396694	74.88270804213472	81.52243361702749	27.263653848794135	32.20087103744284	31.531698925585356	13.828513542124089	17.370250676195838	12.833023065695594	408.0	host	ygfX
gene-b3329	18.744480593618146	13.644954690379537	14.544213725949435	22.238466231525422	21.13339026707907	17.45613657127167	1.5799428509988862	0.609513522370299	0.4327564102983195	0.562460629474984	0.39620982943143895	0.49168048149774535	0.39223146688184146	0.13162074939174967	510.0	host	gspH
gene-b0615	13.260317040495101	10.375811226679437	8.210930123408565	8.68305301140686	9.312564427437081	8.113175020894367	1.7739573596098066	2.382589551731257	0.7198492147819404	0.8358025531272105	1.032523332406131	0.34759212121538263	0.24233478943496498	0.1751508993862814	1533.0	host	citF
gene-b1732	14.038786724663245	13.344595530671917	14.209863985123011	12.549956403470485	12.789787352755518	11.980836439831682	1.499094758601397	1.9926403615952082	0.663483302791588	0.7101624923875131	0.7146490292132056	0.290997897703407	0.21476865086936753	0.41546072089172975	2262.0	host	katE
gene-b1592	470.1212198590329	465.25138103232246	428.2690835698498	500.1422251995662	577.1929463347573	472.1280851883919	18.723328316779764	15.0232718431486	8.217207638027281	9.599865031627932	9.002189919301431	4.388747018619494	8.548051606916914	4.966405842204207	1257.0	host	clcB
gene-b3226	699.1067751180386	520.6871213535179	699.865160490418	676.4805438460735	672.6718237090773	597.7404341071813	31.8781398471745	35.91281378965909	16.32999757345401	18.13367388006849	17.094052868273067	9.260913614574012	11.618371481121212	8.306066988130869	792.0	host	nanR
gene-b4183	6.160020006993633	6.846641963885836	8.514174701829903	5.9681893588143895	6.016443640627773	4.959129707747633	2.136513628055312	2.0016978177842772	0.4681637529590911	0.6374553800716485	0.6633513053359698	0.1424755940703694	0.2597896728697911	0.10170694271180657	660.0	host	yjfK
gene-b3107	490.8037562328981	445.85332468824566	412.7671895447137	385.25691309312197	328.8989190209849	346.7423491657145	24.620776094732644	22.84290450883234	8.293186480989613	8.4607714082237	10.817728979325047	2.4695769638864027	5.715372803135405	4.881933250166715	165.0	host	yhaL
gene-b2199	211.87166154575115	681.8587430960647	418.7866418379749	592.2679196055839	943.1351895186185	646.2673326132386	59.55025112343872	61.28584136515994	19.259419430674807	22.829194709070016	22.36062248756021	11.849799409267309	23.194500739011566	14.007443979983766	738.0	host	ccmC
gene-b2495	1008.467419523318	964.2582320538017	1092.652420068171	870.2408983744787	936.5119771716867	905.1734151228163	118.25433366712498	143.66106740284118	56.27997115929645	53.22752423598266	50.797401881689076	16.281794277930548	24.607855124610772	17.527496460668	360.0	host	yfgD
gene-b2466	54.41446688377258	55.14301177120466	64.1596889025251	76.63079440300918	89.92558003089377	61.69841374328779	6.078012907398732	6.178330316555257	2.4522863250238105	3.278865317035204	2.6129355130607825	1.6212740014904106	2.0803081084209327	1.0287598803033307	1044.0	host	ypfG
gene-b0486	26.939223382939485	20.898937744056166	21.903751529904866	22.90058097837732	20.40047015035536	20.858260636206285	1.4281192630355364	1.1720054098941655	0.7510482480351346	0.8874088817702765	0.8074345711924531	0.6787700382625488	0.6409350784645272	0.46723839111224363	1293.0	host	ybaT
gene-b1974	382.8261021295478	272.6588128533248	482.9894087352186	341.8715599400341	245.35176945019043	333.589728544217	17.640463611788412	33.953691133170324	8.479091700082327	8.03121750033772	12.81153064282073	5.076531525068529	4.897353343552935	6.447185860036551	531.0	host	yodB
gene-b2901	351.0101490471597	355.2266072262768	359.6387394052951	304.81069402743634	300.8341194195645	275.66149002133176	38.42333239026459	46.03414368693596	14.284567843263698	14.422427974121051	16.32439526400505	6.138323511198416	8.6325943380691	5.593881849149362	1440.0	host	bglA
gene-b4374	373.24034163398636	424.95228387530705	440.59723881788085	281.5721439790963	374.27198071195613	427.52086691145433	41.892953692968256	49.4016103806104	15.42987236364539	17.459507976298692	15.597109657116675	8.922586613905436	11.338018318904306	7.722527154577879	678.0	host	yjjG
gene-b1706	232.91500350316386	142.26149924459907	180.35119456084954	153.50332547096716	130.86168646316239	132.5609536075171	10.81744100575177	12.49248226695284	4.945529415392486	4.604583747490405	4.570061184986848	2.617505694820983	2.943198242394015	2.9429190521620856	1437.0	host	selO
gene-b2440	30.811349158428712	28.598608527528544	27.843652403281578	23.708673944032	20.229033476370727	18.281764652345327	1.6257576352480094	2.1878652618866306	0.7456275988248072	0.7968192250895607	0.34132941386830046	0.458874098019433	0.6114419102453418	0.5291509857303449	888.0	host	eutC
gene-b2948	848.4639402962335	770.2763555838117	861.6344798251863	689.8556955303084	719.4740049678786	829.398616611086	81.79145636886523	98.17463483657242	27.236031099200623	29.49926492884757	33.14042323302861	16.172495624796188	20.520620436789354	16.662626784700226	564.0	host	yqgE
gene-b4368	5737.8318697016375	7596.750613805081	3480.1248705383086	7495.506497701468	7573.309573840468	6762.748082008179	779.9151800541487	554.7098496261419	223.2426171745814	184.42243582072868	100.64640494752648	92.23247652923224	150.767592910296	97.21780868866476	87.0	host	leuV
gene-b2525	1023.92494720496	720.3156391862464	820.8272567899871	546.5450255190123	506.2049455968665	554.4661236812407	84.83376178745137	88.2366060118878	26.143123857843122	27.604094583459784	27.864399611502687	13.340125563850659	15.564184865681234	12.786015655198538	336.0	host	fdx
gene-b2967	244.34161862733637	224.75003120397878	153.79288198252752	225.18812480898578	226.40827384467676	158.48334518654542	11.48576875232743	11.759200028624354	2.3232186237067682	4.0260339793998865	3.988164730461195	4.536722863819657	3.760113686273293	1.7664890049945352	76.0	host	pheV
gene-b0445	63.43537453219432	46.33015147625604	53.64981194832077	51.10509406562464	49.85659645760833	38.63748041789408	2.4672094050357387	2.192958704824356	0.9861045539778286	1.360354514791349	1.2869249309868902	0.6080968917994602	0.6888015429998577	0.3157040902518158	1701.0	host	ybaE
gene-b4127	37.83463431678893	44.360220900077906	40.344089356363234	60.69958408131042	69.26308743789167	52.752061067029764	6.8869303761489915	7.258904174382543	1.6168920824332815	2.5918515453462634	3.330774939725833	0.5740774852652246	1.046771575665825	1.7211944151228802	273.0	host	yjdJ
gene-b0481	568.1786021315547	605.5170152860634	585.8177903594066	504.40203815928083	543.2347237183494	459.5873456655119	31.89509630454002	28.332855141431867	11.770974360114291	14.661473741647919	12.348539683946516	8.68507475520627	12.38330774012671	8.111128681266575	480.0	host	ybaK
gene-b3447	18.282052214085397	15.192238932601757	16.76457118570294	16.87131931629945	14.7538721193003	15.398055065020188	1.7143241061110979	1.6719658799959793	0.5571459464770103	0.7570468369181369	0.5796529346243083	0.3596630028167673	0.3606947839041276	0.3080967627758684	1743.0	host	ggt
gene-b0222	1547.4494734835093	1779.8856817742846	1725.598226097298	1378.5696352967677	1327.0466620804368	1286.3725512171573	107.91159753249518	124.15285154498643	41.77781055273726	43.10255290121769	48.16104973296145	22.953581027433607	28.922352872515955	23.07113964726887	579.0	host	gmhA
gene-b4094	23.433496626430298	20.73133738742206	23.363627783946143	17.52616229952168	14.401881218604627	13.60827850986232	2.2262187573438608	1.3927056290719197	0.31642404193855617	0.7197076871776678	0.4828363512784561	0.7302512527621083	0.6145562153909037	0.24059706878061765	558.0	host	phnN
gene-b2455	3.2087884305314494	3.1541367679781764	2.0812427048917543	1.7897532191552141	2.1548516091788525	1.864971855905093	0.19130362155969424	0.16605336346626734	0.0943187048086081	0.17707093890879128	0.09594824929251373	0.06697570661427621	0.16283113399246169	0.047810955975635575	1404.0	host	eutE
gene-b3618	0.0	0.21066590658110268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022288649652854847	0.039251556528755616	0.0	0.0	0.0	858.0	host	htrL
gene-b4227	21.241448299978046	23.13692801589007	19.964271714635636	16.74783220785013	15.707956303116847	16.416429377371475	1.2980460466017498	1.5428908128966032	0.3228715537648904	0.6994024546240659	0.5982478615762062	0.2620240810489552	0.26874793745150805	0.4208563146695444	957.0	host	ytfQ
gene-b1116	430.9183725432871	424.6903543778746	399.9107857449506	365.1502889429094	398.3458684728027	405.6369735749254	30.720013809109595	31.959460599535145	10.48352403947679	11.53794237929684	11.59078838515889	7.157024008801557	9.406551071827021	7.999251044283587	1200.0	host	lolC
gene-b3106	14.713468900973476	14.805131768060829	14.408603341558297	15.769177012016213	12.65975320392576	11.003333949840048	1.721732594037248	1.3284269077301387	0.5659122288516486	0.5175919752718515	0.23987062323128433	0.17860188430473659	0.2035389174905771	0.3824876478050846	702.0	host	yhaK
gene-b4106	5.292135161696308	6.2999519211421005	6.837238391735648	6.88607137243564	5.991388742251087	6.471381428513261	0.8084942029034226	0.34473435913529266	0.2797284781395981	0.290854165812159	0.08536840431349128	0.15890814040801657	0.28975274033639564	0.17015610187526573	789.0	host	phnC
gene-b3754	371.73475265915135	274.9876072806081	358.88319583511594	459.60765111518754	439.81551235653586	306.9492922301342	10.36837495968019	9.36038623640102	4.605764652460686	6.990582109189088	5.235629888915444	3.51200343926961	5.183058669510048	2.4443853458467797	1428.0	host	hsrA
gene-b2792	101.22411254735484	102.42576377973211	89.22855087517738	80.67345616052553	83.08422170390735	80.13953607720175	13.734730466069864	17.073304916395305	4.815398601864937	3.8826827695273143	3.469837597141996	1.5197396700839403	2.684493286321175	0.8136555416944525	330.0	host	yqcC
gene-b2215	18.71169414580322	16.863576837136204	18.120384854546685	20.730957602253504	18.66903707327303	17.195243225777116	1.5813739586537765	1.9357851338866492	0.5197780797604815	0.7794970680223964	0.6711162871710061	0.3690943831895439	0.2847332465330138	0.4256214450439731	1104.0	host	ompC
gene-b0210	286.6778541716268	256.0644094493303	326.7150807698344	393.3345486908277	374.0856063090881	319.11999669356015	14.150489757243632	12.952162350368852	6.861685774826239	6.772963413261267	5.019292791114624	3.666919937131623	5.083384464327163	2.2590676698487804	624.0	host	yafE
gene-b4800	670.061317771867	669.8432302549955	630.2492614578089	637.8578038862681	537.6037874958711	569.8915174738692	63.19771403995546	57.14189272221554	19.041282053126057	20.24858266109943	18.489792040133818	7.375207222466181	10.085952005533066	9.213452457422477	51.0	host	ytgA
gene-b1953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	228.0	host	yodD
gene-b4336	118.28766818923529	134.68162491769434	139.49687637939581	121.40732451630015	130.78233460813712	153.20110492000137	8.019967516487322	8.129226018498484	3.5836690089340935	4.209892674009483	3.3914447929084535	2.667107529904339	3.368545250872155	1.938863029681746	1281.0	host	yjiN
gene-b2349	0.09488897924230497	0.0	0.0	0.05864756382611962	0.3265772516501629	0.33917363804284334	0.05798581275254981	0.03355482474188822	0.0	0.016514388084757737	0.0	0.0	0.02467777548849484	0.0	1158.0	host	intS
gene-b0945	355.29418466835205	392.96880570405176	459.553211146603	230.00704390707583	291.3006095041835	342.7773998824637	39.650939650810336	45.121182787338384	10.827899263013146	13.430068838304765	11.459125037166448	6.510754150396703	10.09094011236073	6.772414820335133	1011.0	host	pyrD
gene-b4438	74.51729700911217	149.5873223557954	162.76753292049995	98.3580315257639	121.7119633046538	135.43554236331468	25.46976837386136	29.030708716343984	9.640022105266015	9.232112401037671	7.354929592319242	0.7205662228846269	3.28469701329621	3.0862796409099924	87.0	host	cyaR
gene-b0129	264.11411392368365	229.52552107502996	228.85174885626063	286.74748873384084	248.2586948309575	223.84229548875575	17.281744506816047	20.00095818730428	6.806345718433434	8.586133690760981	7.102128575182597	3.127355443540081	4.276809580577513	3.196503913799635	441.0	host	yadI
gene-b0995	121.77336847802086	105.24266790201658	106.71098959626812	100.3518210743175	93.72555059209253	87.65852131028197	5.571407420098888	5.382716820932511	2.738917194182438	2.2076376799018136	2.6242469222082327	1.311680072393877	2.1855321685871316	1.4529563244543797	693.0	host	torR
gene-b0556	24.259538251480716	55.35999073656262	33.08365026996762	23.078958850587664	30.286859143296272	22.386928394975026	5.014266678088998	3.364198013082819	0.9554362305287573	1.159009781948452	1.2392277132649985	0.5427641678871216	0.7422562081994032	0.2905912648908759	462.0	host	rzpD
